action,close,open,high,low,volume,price,time,macd_line,macd_signal,macd_histogram,rsi_14,vwap
hold,127.73999786376953,127.31999969482422,127.97000122070312,126.80999755859375,93385,127.73999786376953,2026-04-06 13:30:00+00:00,0.0,0.0,0.0,50.0,127.73999786376953
hold,127.90499877929688,127.74500274658203,128.0,127.73500061035156,4563,127.90499877929688,2026-04-06 13:31:00+00:00,0.0,0.0,0.0,50.0,127.74768458710795
hold,128.0,127.91000366210938,128.0,127.84500122070312,1205,128.0,2026-04-06 13:32:00+00:00,0.0,0.0,0.0,50.0,127.7507509600118
hold,127.91999816894531,127.57730102539062,127.91999816894531,127.57730102539062,1596,127.91999816894531,2026-04-06 13:33:00+00:00,0.0,0.0,0.0,50.0,127.75343206399752
hold,127.83499908447266,127.55000305175781,127.83499908447266,127.45999908447266,8151,127.83499908447266,2026-04-06 13:34:00+00:00,0.0,0.0,0.0,50.0,127.75953723189369
hold,127.94000244140625,127.87999725341797,128.1649932861328,127.87999725341797,6096,127.94000244140625,2026-04-06 13:35:00+00:00,0.0,0.0,0.0,50.0,127.76910379001039
hold,126.77999877929688,127.58999633789062,127.58999633789062,126.68000030517578,13135,126.77999877929688,2026-04-06 13:36:00+00:00,0.0,0.0,0.0,50.0,127.66770838752605
hold,127.05500030517578,126.9198989868164,127.36000061035156,126.7750015258789,7042,127.05500030517578,2026-04-06 13:37:00+00:00,0.0,0.0,0.0,50.0,127.6357886231063
hold,127.16500091552734,127.36000061035156,127.47530364990234,127.01309967041016,5823,127.16500091552734,2026-04-06 13:38:00+00:00,0.0,0.0,0.0,50.0,127.61634554088246
hold,126.98999786376953,127.30999755859375,127.30999755859375,126.83380126953125,7667,126.98999786376953,2026-04-06 13:39:00+00:00,0.0,0.0,0.0,50.0,127.58404289906557
hold,126.93499755859375,126.5999984741211,126.94000244140625,126.41999816894531,8160,126.93499755859375,2026-04-06 13:40:00+00:00,0.0,0.0,0.0,50.0,127.55027100350019
hold,127.0999984741211,126.88999938964844,127.27999877929688,126.64009857177734,2164,127.0999984741211,2026-04-06 13:41:00+00:00,0.0,0.0,0.0,50.0,127.54414226496448
hold,127.08999633789062,127.27999877929688,127.44999694824219,127.0,14322,127.08999633789062,2026-04-06 13:42:00+00:00,0.0,0.0,0.0,50.0,127.50661231575496
hold,127.20999908447266,127.04000091552734,127.25,127.03500366210938,2661,127.20999908447266,2026-04-06 13:43:00+00:00,0.0,0.0,0.0,50.0,127.50212696138523
hold,126.8499984741211,127.20999908447266,127.20999908447266,126.83999633789062,6704,126.8499984741211,2026-04-06 13:44:00+00:00,0.0,0.0,0.0,34.96633812400768,127.47819433069549
hold,126.62000274658203,126.6500015258789,127.05989837646484,126.5,10468,126.62000274658203,2026-04-06 13:45:00+00:00,0.0,0.0,0.0,32.26636432229023,127.43168166383639
hold,126.91999816894531,126.62999725341797,127.13999938964844,126.62000274658203,7961,126.91999816894531,2026-04-06 13:46:00+00:00,0.0,0.0,0.0,38.894195067453836,127.41142581333774
hold,126.99500274658203,126.83499908447266,126.99500274658203,126.63999938964844,5343,126.99500274658203,2026-04-06 13:47:00+00:00,0.0,0.0,0.0,40.46279886336231,127.4006484262938
hold,126.83000183105469,126.81999969482422,126.83000183105469,126.63999938964844,3282,126.83000183105469,2026-04-06 13:48:00+00:00,0.0,0.0,0.0,38.14310787164863,127.39171846879849
hold,126.75,126.75,126.80000305175781,126.55000305175781,5781,126.75,2026-04-06 13:49:00+00:00,0.0,0.0,0.0,37.03449752160624,127.37450445700259
hold,127.05000305175781,126.80000305175781,127.05000305175781,126.7300033569336,17327,127.05000305175781,2026-04-06 13:50:00+00:00,0.0,0.0,0.0,43.648696393117234,127.35035597545902
