action_quality,macd_line,vwap,sma,macd_histogram,macd_signal,rsi_14,price
good,0.0,146.0784235196293,146.31199951171874,0.0,0.0,50.0,146.15499877929688
good,0.0,146.08120097377733,146.0709991455078,0.0,0.0,50.0,146.1649932861328
good,0.0,146.09347959782522,146.11699829101562,0.0,0.0,50.0,146.5500030517578
good,0.0,146.12538408297434,146.2769989013672,0.0,0.0,50.0,146.52999877929688
good,0.0,146.11723342252014,146.28799743652343,0.0,0.0,50.0,146.0399932861328
neutral,0.0,146.11316288650318,146.25499877929687,0.0,0.0,50.0,145.99000549316406
good,0.0,146.10439802141155,146.1936004638672,0.0,0.0,50.0,145.85800170898438
good,0.0,146.1028911023382,146.09259948730468,0.0,0.0,50.0,146.0449981689453
good,0.0,146.1039371051474,146.0186004638672,0.0,0.0,50.0,146.16000366210938
good,0.0,146.113044458957,146.1166015625,0.0,0.0,50.0,146.52999877929688
good,0.0,146.12942587541767,146.28059997558594,0.0,0.0,50.0,146.80999755859375
neutral,0.0,146.11390693057544,146.26699829101562,0.0,0.0,43.49519653926103,145.7899932861328
good,0.0,146.11635960500047,146.3039978027344,0.0,0.0,49.38251021579042,146.22999572753906
good,0.0,146.11829034701756,146.30999755859375,0.0,0.0,48.88395322044407,146.19000244140625
neutral,0.0,146.1200529508522,146.2769989013672,0.0,0.0,51.20538927292441,146.36500549316406
neutral,0.0,146.13375574662422,146.2489990234375,0.0,0.0,55.03782799919692,146.6699981689453
neutral,0.0,146.1525156999375,146.45899963378906,0.0,0.0,57.06216592922972,146.83999633789062
neutral,0.0,146.15688393573086,146.56799926757813,0.0,0.0,56.0234995548838,146.77499389648438
neutral,0.0,146.17097490437482,146.68999938964845,0.0,0.0,56.35268407148651,146.8000030517578
good,0.0,146.22206023907304,146.9009979248047,0.0,0.0,63.622529267881816,147.4199981689453
good,0.0,146.2387617589564,147.10299682617188,0.0,0.0,66.1673883077415,147.67999267578125
good,0.0,146.2967415303765,147.42499694824218,0.0,0.0,72.33916453271218,148.4499969482422
neutral,0.6175647052415059,146.33333864289835,147.5999969482422,0.6175647052415059,0.0,60.07702491385958,147.64999389648438
good,0.6583265929084803,146.34444500361326,147.88599548339843,0.6583265929084803,0.0,64.74317185652409,148.22999572753906
good,0.6592276299635103,146.35966607752016,147.98899536132814,0.6592276299635103,0.0,60.84774848669608,147.93499755859375
good,0.6408537127024658,146.371475032531,148.01099548339843,0.6408537127024658,0.0,58.96957857472021,147.7899932861328
good,0.663029904587404,146.40111845353823,147.98899536132814,0.663029904587404,0.0,63.56361685995428,148.33999633789062
good,0.6497151499956431,146.42364972584525,148.06899719238282,0.6497151499956431,0.0,59.764032813768736,148.0500030517578
good,0.6278903535229006,146.442266224595,148.022998046875,0.6278903535229006,0.0,59.10793813539417,148.0
good,0.5876815358736565,146.47630436460943,147.99599914550782,0.5876815358736565,0.0,56.43912343523902,147.8000030517578
good,0.5618462504698982,146.50377999418075,148.02900085449218,-0.0677243978929311,0.6295706483628294,58.02107617238081,147.9550018310547
good,0.5695035337575405,146.523917128064,148.03800048828126,-0.0480536916842311,0.6175572254417716,62.129842721491926,148.38499450683594
neutral,0.5618335659744389,146.5337894851805,148.08699951171874,-0.0445789275738661,0.6064124935483051,60.788771040557606,148.2949981689453
good,0.5222994552474063,146.5529971782745,148.0779998779297,-0.067290430640719,0.5895898858881253,55.88135632252361,147.9550018310547
neutral,0.4917552187762055,146.5738629682388,148.125,-0.0782677336895358,0.5700229524657414,56.76579404182269,148.03500366210938
good,0.448260143693858,146.59320796792397,148.1059997558594,-0.0974102470175067,0.5456703907113648,54.2058997084368,147.86000061035156
good,0.3975071355704074,146.60380109670152,147.9720001220703,-0.1185306041127659,0.5160377396831733,52.10904520172315,147.71499633789062
good,0.3193100095719785,146.61453263377055,147.7709991455078,-0.1573821840889558,0.4766921936609344,46.43883697182239,147.2899932861328
good,0.2711582668381709,146.62229184088065,147.67999877929688,-0.1644271414582108,0.4355854082963817,49.37050826234782,147.5
good,0.2100001499210577,146.63310216117208,147.5219970703125,-0.1804682067002592,0.3904683566213169,46.07281665204075,147.2449951171875
neutral,0.1521126372955166,146.64251129873054,147.37999572753907,-0.1906845754606403,0.3427972127561569,44.87036555861297,147.14999389648438
good,0.1353394754651162,146.64997697469937,147.3429962158203,-0.1659661898328325,0.3013056652979488,50.44198258282994,147.52999877929688
neutral,0.1086904540782995,146.65231453459367,147.36099853515626,-0.1540921689757194,0.262782623054019,48.36424979575072,147.3800048828125
neutral,0.0973733939419787,146.6603733134894,147.36407775878905,-0.1323273832896322,0.2297007772316109,50.35217227004809,147.51539611816406
good,0.1180772477303264,146.67182730486093,147.49507751464844,-0.0892988236010276,0.207376071331354,55.58330884204494,147.89999389648438
good,0.1333518560483639,146.67865959434826,147.64607849121094,-0.0592193722263921,0.1925712282747561,55.64879854516892,147.90499877929688
good,0.1521751900493768,146.68899927235287,147.74207763671876,-0.0323168305803034,0.1844920206296802,57.07855973256634,148.00999450683594
good,0.179548233519597,146.7010987556117,147.9040771484375,-0.0039550296880666,0.1835032632076636,59.48973040515354,148.19000244140625
good,0.2129085738884271,146.7227534979058,148.0739990234375,0.0235242485446107,0.1893843253438163,61.74001338992073,148.36500549316406
good,0.2298381218017766,146.73813377524624,148.15,0.0323630371663682,0.1974750846354084,59.99663684649395,148.27999877929688
good,0.2237313196558261,146.7495105504794,148.18300170898436,0.0210049880163341,0.2027263316394919,55.8045778625345,148.07000732421875
good,0.2279632185562548,146.75349517795254,148.2240020751953,0.0201895095334102,0.2077737090228445,57.98730369822647,148.21499633789062
good,0.2346635999641648,146.7667712020511,148.24400024414064,0.0215119127530562,0.2131516872111086,59.11219076528975,148.2899932861328
good,0.2420263047334856,146.77439405704516,148.24100036621093,0.0230996940179015,0.218926610715584,60.03433845547208,148.35000610351562
good,0.2322728461966505,146.78328817260936,148.2230010986328,0.0106769883848532,0.2215958578117973,56.38321066271927,148.19000244140625
good,0.2279669261635035,146.79560805648364,148.26199951171876,0.0050968546813649,0.2228700714821386,57.68232523176619,148.26499938964844
good,0.2327569176195538,146.80033586792354,148.29898071289062,0.0079094769099321,0.2248474407096216,59.99075500634403,148.39990234375
good,0.2362576278099197,146.8047984221556,148.3269805908203,0.0091281496802384,0.2271294781296813,60.50823271137013,148.42999267578125
good,0.2331176072383698,146.8091877643269,148.33497924804686,0.0047905032869507,0.228327103951419,59.408406701407,148.38999938964844
good,0.2152370413546123,146.82221903918938,148.34297790527344,-0.0104720500774453,0.2257090914320577,55.093813378418346,148.22999572753906
good,0.2007702395432602,146.83236705641204,148.34097900390626,-0.0199510815110379,0.2207213210542982,55.636157454549206,148.2550048828125
good,0.1831590232882263,146.8409492439284,148.3019989013672,-0.0300498382128575,0.2132088615010838,54.22602893362805,148.2050018310547
good,0.1297808046472823,146.86402163112095,148.16300048828126,-0.0667424454830412,0.1965232501303235,43.15435357256471,147.73500061035156
good,0.0884750945524501,146.88084292445328,148.03699951171876,-0.0864385244622987,0.1749136190147489,43.81136614305899,147.75999450683594
good,0.0543075251914899,146.9055449277639,147.94100036621094,-0.0964848750586071,0.1507924002500971,43.59438643279042,147.75
good,0.0269191728409907,146.9237884338567,147.83999938964843,-0.099098581927285,0.1260177547682758,43.59438643279042,147.75
good,0.0163223333036626,146.92763023204637,147.7769989013672,-0.0877563371716905,0.1040786704753532,47.79469419573949,147.88999938964844
good,0.0189946957754898,146.93196359694602,147.8359802246094,-0.0680671797598906,0.0870618755353805,51.66810196238004,148.0299072265625
good,0.0212785165503248,146.93636634832066,147.89098205566407,-0.0526266871880445,0.0739052037383694,51.80837020838211,148.03500366210938
good,0.0296052897385266,146.9450399870379,147.96498107910156,-0.0354399311998742,0.0650452209384008,54.19576666966981,148.1199951171875
good,0.0373875150852995,146.94809547106087,148.04298095703126,-0.022126164682481,0.0595136797677805,54.7637966516394,148.13999938964844
good,0.0590128041474145,146.96165002279406,148.1329803466797,-0.0004007004962928,0.0594135046437073,60.09232584782476,148.33999633789062
good,0.0768789662682252,146.96663541895694,148.1989990234375,0.0139723692996142,0.0629065969686109,60.592344125389815,148.36000061035156
good,0.0830209879679273,146.9780324660896,148.24649963378906,0.0160915127994531,0.0669294751684742,57.21570685211367,148.2725067138672
good,0.0667443602076502,146.98372161729418,148.22650146484375,-0.0001480919686591,0.0668924521763094,48.76907308559479,148.02000427246094
good,0.0568209945540161,146.9871071492242,148.2115020751953,-0.0080571660978346,0.0648781606518507,50.18057367099304,148.06500244140625
good,0.0495952776799129,146.9913099659975,148.1595031738281,-0.0122263063775503,0.0618215840574632,50.66848035940984,148.0800018310547
good,0.0529411752017381,146.9980248035143,148.12750244140625,-0.00710432708458,0.0600455022863182,54.50694726102646,148.1999969482422
good,0.0318259190933645,147.00428931960917,148.05500183105468,-0.0225756665543629,0.0544015856477274,45.327718053307926,147.91000366210938
good,0.0314717688843586,147.00953335762685,148.07449951171876,-0.018343853410695,0.0498156222950537,51.60724013734852,148.11749267578125
good,0.0461921630032975,147.0139744254357,148.12349853515624,-0.0028987674334049,0.0490909304367024,56.58907942721642,148.30999755859375
good,0.0619849589329817,147.02017970120414,148.1814971923828,0.0103152227970233,0.0516697361359583,58.03895950852566,148.3699951171875
good,0.0608892431266099,147.02347013311217,148.18349914550782,0.0073756055925212,0.0535136375340886,52.95950992027983,148.2100067138672
good,0.0742941467754292,147.1041335510025,148.28099975585937,0.0166244073930724,0.0576697393823567,57.63863285430253,148.3975067138672
good,0.0873398797880042,147.10982579902583,148.3455017089844,0.023736112324518,0.0636037674634862,58.64272419597657,148.44000244140625
good,0.1188213175014709,147.17866748516025,148.42730102539062,0.0441740400303877,0.0746472774710832,64.57877404295488,148.718994140625
good,0.1414152267663837,147.18412394342775,148.49530334472655,0.0534143594362404,0.0880008673301433,64.25880568680086,148.7100067138672
good,0.1164228656001,147.19224402044836,148.49230346679687,0.0227375986159653,0.0936852669841346,49.21200078887147,148.19500732421875
good,0.1086770571345425,147.1970527480488,148.48480224609375,0.0119934321203263,0.0966836250142162,53.00843429068079,148.36000061035156
good,0.1005726362001269,147.2019973070808,148.46680297851563,0.0031112089487285,0.0974614272513983,52.7512012053259,148.35000610351562
good,0.0771215020160127,147.2052193550189,148.3530029296875,-0.0162719401883085,0.0933934422043212,47.75665988143447,148.14999389648438
good,0.0542796312491304,147.2091455272805,148.23200073242188,-0.0312910487641526,0.0855706800132831,46.685707344940816,148.10499572753906
neutral,0.0265919972081292,147.21451780182264,148.19100036621094,-0.0471829462441231,0.0737749434522523,43.97199829855656,147.99000549316406
neutral,0.0018040488059511,147.22042052454873,148.11000061035156,-0.0575767157170409,0.0593807645229921,43.14976514792451,147.9550018310547
good,0.0306244999890452,147.2512718853183,148.1519989013672,-0.0230050116271574,0.0536295116162027,57.82781582320995,148.55999755859375
good,0.0632263882914685,147.2558698769418,148.26000061035157,0.0076775013402126,0.0555488869512559,60.205484729893385,148.69000244140625
good,0.0892451821380575,147.2639363509304,148.3800018310547,0.0269570361494412,0.0622881459886162,60.4823161450772,148.7050018310547
good,0.1281570079514722,147.27761222604582,148.5720001220703,0.0526950895702847,0.0754619183811874,64.79073252731024,148.9499969482422
good,0.1583746660502072,147.3004008418847,148.77398681640625,0.0663301981352158,0.0920444679149914,65.04100617660251,148.96493530273438
good,0.191417541285233,147.35376362632027,148.88298645019532,0.0794984586961932,0.1119190825890397,67.3820631622282,149.10499572753906
good,0.2155236872773684,147.38072577362064,148.96698608398438,0.0828836837506629,0.1326400035267055,67.46590387535096,149.11000061035156
good,0.2351445061105721,147.39139930157995,149.0559844970703,0.0820036020670933,0.1531409040434788,68.16996989775876,149.14999389648438
neutral,0.2454441680318666,147.39851333687108,149.08998413085936,0.0738426111907102,0.1716015568411564,66.99873919986317,149.1199951171875
good,0.2547054666228519,147.4079730772158,149.13099670410156,0.0664831278253563,0.1882223387974955,67.9860771930069,149.1699981689453
good,0.2678338208561399,147.4208485629216,149.16599731445314,0.0636891856469155,0.2041446352092244,70.10500914250464,149.27999877929688
good,0.2838423086640205,147.42980060078605,149.2219970703125,0.0637581387638368,0.2200841699001836,72.09411800637143,149.38999938964844
good,0.288363770977071,147.44044786486054,149.25799865722655,0.0546236808615098,0.2337400901155611,69.38247157807217,149.3300018310547
good,0.2910130954001317,147.44845233881546,149.30599975585938,0.0458184042276564,0.2451946911724752,69.99025688060895,149.36000061035156
good,0.3009404308556895,147.46450835965487,149.37200012207032,0.0445965917465713,0.2563438391091182,72.71263763033093,149.5
good,0.3084790848117507,147.46985617224075,149.4239990234375,0.041708196562106,0.2667708882496447,73.4535032399229,149.5399932861328
good,0.2925312895132492,147.47466710029713,149.40802001953125,0.0206083210108836,0.2719229685023656,62.88443574607992,149.3101043701172
good,0.2776194588678322,147.48131216323551,149.40633850097657,0.0045571922923732,0.2730622665754589,63.169676377517625,149.32159423828125
good,0.2506795124166388,147.49667736662246,149.36833801269532,-0.0179062033270561,0.2685857157436949,56.95078959749188,149.1699981689453
good,0.2239236552576358,147.50359963351076,149.2953369140625,-0.0357296483888472,0.2596533036464831,55.58993908297855,149.13499450683594
good,0.2039988501029768,147.50675266307604,149.22333679199218,-0.044523562834805,0.2485224129377818,57.012018237516855,149.17999267578125
good,0.1687131445808916,147.52095563719095,149.15381469726563,-0.0638474146855122,0.2325605592664038,48.86679610419444,148.96249389648438
good,0.1405411493462622,147.5318876525085,149.0854949951172,-0.0736155279361132,0.2141566772823755,49.49212281493225,148.97999572753906
good,0.1080924873042192,147.53837399983652,149.02549438476564,-0.084851351982525,0.1929438392867442,45.70858529375136,148.8699951171875
good,0.0774502929626237,147.55007835287935,148.96249694824218,-0.0923948370592964,0.1698451300219201,44.06018811987495,148.82000732421875
good,0.0477729040665906,147.55263217281552,148.8784973144531,-0.0976577807642636,0.1454306848308542,42.0973539186585,148.75999450683594
good,0.033550445276461,147.55628121716978,148.86199951171875,-0.0895041916435146,0.1230546369199756,47.16619443643692,148.8800048828125
good,0.0252154995879436,147.56007527477817,148.85,-0.0782713098656255,0.1034868094535692,48.775508654218974,148.9199981689453
good,0.0136117853334667,147.57280388460936,148.8480010986328,-0.071900019296082,0.0855118046295487,46.487808007422586,148.86000061035156
good,0.0027696537373742,147.5793738142627,148.85199890136718,-0.0661937207137395,0.0689633744511138,45.71786741381925,148.83999633789062
good,-0.0005710768737117,147.58114713903825,148.88099975585936,-0.0556275610598604,0.0550564841861487,48.69157604974912,148.90499877929688
good,-0.0003896354819517,147.59538826360136,148.89299926757812,-0.0443568957344803,0.0439672602525286,50.27142661816181,148.94000244140625
good,0.0264799248224392,147.6002726075139,148.96399841308593,-0.0139898683440715,0.0404697931665107,62.25092388732989,149.27499389648438
neutral,0.0436402115858243,147.60526779089074,149.03799743652343,0.0025363347354508,0.0411038768503734,60.154652013285855,149.22999572753906
neutral,0.0601771538765945,147.6109076249243,149.1249969482422,0.0152586216209768,0.0449185322556176,61.54907112066759,149.27499389648438
good,0.0648692232064149,147.61801070410755,149.17999572753905,0.0159605527606378,0.0489086704457771,57.01272167265695,149.17999267578125
good,0.0686045953157474,147.6241533780663,149.22999572753906,0.0157567398959762,0.0528478554197712,57.36924457550106,149.19000244140625
good,0.0683562851405099,147.62688517095324,149.20699768066407,0.0124067437765909,0.0559495413639189,55.87363321736456,149.16000366210938
good,0.0653877187974671,147.63323543385783,149.18799743652343,0.0075505419468385,0.0578371768506286,54.59578617803472,149.13499450683594
good,0.0563340972296373,147.74908115151865,149.1449981689453,-0.001202463696793,0.0575365609264303,50.84075778161728,149.05999755859375
good,0.0517903848015635,147.76381471067964,149.12900085449218,-0.0045969408998934,0.0563873257014569,52.70938599911667,149.10000610351562
good,0.044448727494597,147.7683198095161,149.10299987792968,-0.0095508785654879,0.053999606060085,50.63654279068234,149.05999755859375
good,0.0389886784008695,147.7711624400284,149.08500061035156,-0.0120087421273724,0.0509974205282419,51.15410481673575,149.07000732421875
good,0.0322715144064886,147.77731679695694,149.06700134277344,-0.0149807248974025,0.0472522393038912,49.750596703175184,149.0449981689453
good,0.0178660350733821,147.78023342981706,149.04200134277343,-0.0235089633844073,0.0413749984577894,44.02857123646563,148.93499755859375
good,0.0219322291509342,147.78919575700274,149.04800109863282,-0.0155542154454841,0.0374864445964184,54.10596534362031,149.1300048828125
neutral,0.046405638944492,147.7945262073313,149.11600036621093,0.0071353554784588,0.0392702834660331,63.8187766150983,149.39999389648438
neutral,0.0365972641580185,147.79694234993528,149.11065979003905,-0.0021384154464116,0.0387356796044302,49.04968479043102,149.04330444335938
good,0.0457740908755965,147.79856507087618,149.1536407470703,0.005630729016933,0.0401433618586635,55.746962173463295,149.25990295410156
good,0.0404842485930885,147.8012454278097,149.1886413574219,0.00027270938754,0.0402115392055485,50.77279764675969,149.11000061035156
good,0.030693046366764,147.80853200155337,149.17164001464843,-0.0076147942710275,0.0383078406377916,48.74181341671471,149.0449981689453
good,0.0326436081966505,147.81128036404908,149.12564086914062,-0.0045313859529128,0.0371749941495634,52.663197684288846,149.1699981689453
good,0.0330025366269239,147.81373490092577,149.14898071289062,-0.0033379660181115,0.0363405026450355,52.31855588245979,149.16000366210938
good,0.0265257386277255,147.81757708649525,149.11300048828124,-0.0078518112138479,0.0343775498415735,49.52468890992892,149.0800018310547
good,0.0131713417538605,147.826907509981,149.08699951171874,-0.0169649664701703,0.0301363082240309,46.20319652295729,148.97999572753906
good,0.0121318717254155,147.85761006343466,149.0980010986328,-0.0144035491988923,0.0265354209243078,50.49406993617212,149.10000610351562
good,0.0103807173601069,147.8622439891679,149.08200073242188,-0.0129237628513607,0.0233044802114676,50.134884231843536,149.08999633789062
good,0.0104862139669705,147.88273143346294,149.0720001220703,-0.0102546129955976,0.0207408269625682,50.88678506426333,149.11000061035156
good,-0.0134825003868854,147.89784587957377,149.01799926757812,-0.0273786618795629,0.0138961614926775,40.92125740524333,148.80999755859375
good,-0.0097716759579498,147.9219737602852,149.03999938964844,-0.0189342699605018,0.009162594002552,50.63767255400501,149.08999633789062
good,-0.0147294543926079,147.92393262059366,149.01799926757812,-0.019113638716128,0.00438418432352,47.62534798674716,148.99000549316406
good,-0.0164435610243458,147.9263533346086,149.00302124023438,-0.0166621962782927,0.0002186352539468,48.454302811188434,149.01510620117188
good,-0.014815336703009,147.92679497760892,148.99102172851562,-0.0120271775655647,-0.0027881591374443,49.647509327260856,149.0500030517578
good,-0.020949271587682,147.92812448128922,149.0200225830078,-0.0145288899601901,-0.0064203816274918,46.4922749104516,148.9550018310547
good,-0.0259155728004714,147.92920433301188,148.9920227050781,-0.0155961529383836,-0.0103194198620877,46.32524229762007,148.9499969482422
good,-0.0390834754316813,147.93182251770446,148.96002197265625,-0.0230112444556748,-0.0160722309760064,42.39276216960645,148.8300018310547
good,-0.0425729000822059,147.93465779858812,148.93900146484376,-0.0212005352849595,-0.0213723647972463,45.7021847724161,148.91000366210938
good,-0.035249358479092,147.9369283049452,148.93500061035155,-0.0111015949454765,-0.0241477635336155,50.31288889875497,149.02999877929688
good,-0.0317183527928648,147.94002499123624,148.9434600830078,-0.0060564714073994,-0.0256618813854653,49.08957607074471,148.99729919433594
neutral,-0.0092292464051695,147.942581825818,149.0014617919922,0.0131461079842366,-0.0223753543894062,57.373904680249765,149.24000549316406
neutral,-0.0090543544890806,147.95210114559126,149.03946228027343,0.0106567999202604,-0.0197111544093411,49.50946846762661,149.02000427246094
good,-0.0151960598299751,147.9540132798215,149.04546203613282,0.0036120756634927,-0.0188081354934679,46.98719469779613,148.94000244140625
good,-0.0118582851208088,147.95534181660815,149.0474609375,0.0055598802981272,-0.0174181654189361,50.38912814144373,149.0399932861328
good,-0.01269767983581,147.95760337748385,149.0470001220703,0.0037763884665008,-0.0164740683023109,48.86927980356849,148.9949951171875
good,-0.0072267426005225,147.95961927001846,149.01300048828125,0.0073978605614306,-0.0146246031619532,51.4957070328322,149.07000732421875
neutral,-0.0060410839824101,147.961611182342,149.01502075195313,0.0068668153436345,-0.0129078993260446,50.0237201144782,149.0301055908203
neutral,-0.0050518254830933,147.96400947200524,149.03302001953125,0.006284859074361,-0.0113366845574543,50.01959834066948,149.02999877929688
good,0.0045557827194215,147.96637769246774,149.0530212402344,0.0127139738215007,-0.0081581911020791,54.2045652168899,149.13999938964844
good,0.0224019532138868,147.96943015625794,149.10802307128907,0.0244481154527727,-0.0020461622388859,58.61502836331681,149.27000427246094
good,0.0592620702647366,147.98388134722228,149.20602111816407,0.049046586002898,0.0102154842618385,66.39064952364164,149.55999755859375
good,0.1058129656465496,147.99036506225312,149.35799865722657,0.0764779851077688,0.0293349805387807,71.03829567017442,149.7899932861328
good,0.145865966370593,148.067990990919,149.52200012207032,0.0932247886654498,0.0526411777051432,72.12159815689324,149.85000610351562
good,0.150853865079739,148.0718491913665,149.60199890136718,0.0785701498996766,0.0722837151800624,59.69898670351768,149.5399932861328
good,0.1777729977618491,148.0783118498815,149.71799926757814,0.0843914260654294,0.0933815716964197,66.00490699822339,149.85000610351562
good,0.1904556707732183,148.08258394046226,149.76000061035157,0.0776592792614388,0.1127963915117794,63.25430617809266,149.77000427246094
good,0.1894468254888579,148.08387788942247,149.73400268554687,0.0613203471816627,0.1281264783071951,59.57795661144304,149.66000366210938
good,0.1924801439949135,148.1080900056127,149.71100158691405,0.0514829325501746,0.1409972114447388,61.23231556040208,149.73500061035156
good,0.191865887076915,148.11017065935522,149.7480041503906,0.0406949405057409,0.151170946571174,60.874753723634704,149.72500610351562
good,0.1999669183893218,148.1291666441124,149.7500030517578,0.0390367774545181,0.1609301409348036,63.93785556026396,149.86000061035156
good,0.1992489249327036,148.13216993668178,149.7560028076172,0.03065502719832,0.1685938977343836,61.62851378823845,149.8000030517578
good,0.1920276540829206,148.13346962835104,149.77300109863282,0.0187470050788296,0.173280649004091,59.50639245842698,149.7449951171875
good,0.1865746789270588,148.13692998007673,149.78099975585937,0.0106352239383742,0.1759394549886846,60.30907291115597,149.77499389648438
good,0.1861600775404781,148.13997346109088,149.80599975585938,0.0081764980414348,0.1779835794990433,62.32036853219876,149.85000610351562
good,0.2108359800175776,148.19056272044085,149.87200012207032,0.0262819204148274,0.1845540596027502,69.79225067094006,150.19000244140625
good,0.1994475153168196,148.20017510851122,149.87900085449218,0.0119147645712555,0.187532750745564,57.06758378970333,149.8350067138672
good,0.2014138804385936,148.20236552957616,149.93000183105468,0.0111049037544236,0.19030897668417,60.65783852805099,150.0
good,0.2213994675558126,148.2063578344392,150.027001953125,0.024872392697314,0.1965270748584985,65.54714965442534,150.25999450683594
good,0.2313442726136259,148.22295222086407,150.1010009765625,0.0278537582041018,0.203490514409524,64.22493868093763,150.22000122070312
neutral,0.2237355596830923,148.22714618109765,150.075,0.0161960362188546,0.2075395234642377,59.0894213509434,150.05999755859375
good,0.2220057867305342,148.27415957732185,150.13699951171876,0.0115730106130372,0.210432776117497,60.879187758452616,150.14500427246094
good,0.239260123486332,148.28004640102614,150.21900024414063,0.023061877895068,0.216198245591264,65.8891011984852,150.41000366210938
good,0.2542391225643712,148.28433904842328,150.2595001220703,0.0304327015784857,0.2238064209858855,66.79614688985265,150.46249389648438
good,0.2768382261143927,148.29397841123728,150.34249877929688,0.0424254441028057,0.2344127820115869,69.65216239367481,150.63499450683594
good,0.3081418972257097,148.31004792838027,150.49949951171874,0.0589832921712982,0.2491586050544115,72.72770017256401,150.84500122070312
good,0.3191844669314321,148.31902304549104,150.6144989013672,0.0560206895016164,0.2631637774298156,68.2914007313792,150.72000122070312
good,0.303458320521031,148.3274941833688,150.62449951171874,0.0322356344729722,0.2712226860480587,60.08212030382541,150.4600067138672
good,0.2848867362360749,148.33209876334757,150.61700134277345,0.0109312401504129,0.273955496085662,59.05288614166179,150.4250030517578
good,0.2794543521819719,148.3426373261026,150.6060028076172,0.0043990848770478,0.275055267304924,62.14523824366733,150.5800018310547
good,0.2736093282654508,148.34831605558125,150.5570037841797,-0.0011567512315786,0.2747660794970294,62.53845363503578,150.60000610351562
good,0.2710960012659598,148.35432404697227,150.54600219726564,-0.0029360625848556,0.2740320638508154,63.85211233766218,150.6649932861328
good,0.2728186196658271,148.35609528265104,150.6040008544922,-0.0009707553479907,0.2737893750138178,65.55368245255556,150.75
good,0.269463422949002,148.35873069862694,150.66499938964844,-0.0034607616518526,0.2729241846008547,64.78088089049196,150.72999572753906
good,0.266156964348994,148.36403182993735,150.70099792480468,-0.0054137762014885,0.2715707405504826,65.43887837264572,150.75999450683594
neutral,0.271701348787019,148.4141747556292,150.76099548339843,0.0001044865892291,0.2715968621977899,68.40551444718952,150.89999389648438
neutral,0.2809266229287743,148.4401790877119,150.82799682617187,0.0074638085847875,0.2734628143439868,70.36256526620066,151.0
good,0.2817626112066875,148.44296644000684,150.8699981689453,0.0066398374901606,0.2751227737165269,68.5342800925355,150.9600067138672
good,0.279206617849411,148.45401027160145,150.91600036621094,0.0032670753063072,0.2759395425431037,68.5342800925355,150.9600067138672
good,0.2668418048816647,148.46297910005745,150.93800048828126,-0.0072781901291512,0.2741199950108159,64.18125453738534,150.8699951171875
good,0.244940330955302,148.4741639988465,150.90900268554688,-0.0233437312444111,0.2682840621997132,59.02355649038857,150.7550048828125
good,0.2241912138867121,148.47590335691413,150.85800170898438,-0.0352742786504008,0.259465492537113,58.58222874201969,150.7449951171875
good,0.2109645273588398,148.50195207906862,150.8290008544922,-0.0388007721426185,0.2497652995014583,60.7903989037226,150.81500244140625
good,0.2033829645519347,148.52346741408357,150.81300048828126,-0.0371058679596189,0.2404888325115536,62.7749052710581,150.8800048828125
good,0.2102821290227723,148.5312360123407,150.8530029296875,-0.024165362791025,0.2344474918137974,67.89061868141238,151.07000732421875
good,0.2204702748185809,148.56193350025518,150.9340026855469,-0.0111817735961731,0.2316520484147541,69.99404900402592,151.16000366210938
good,0.2247434260562215,148.5656044737211,151.01400451660157,-0.005526897886826,0.2302703239430476,69.18063032656421,151.14500427246094
good,0.2091767355051956,148.60280621302067,151.03900451660155,-0.0168748707502815,0.2260516062554772,59.07575141331817,150.94000244140625
good,0.2001802425948824,148.6050807802402,151.06500244140625,-0.0206970909284758,0.2208773335233582,61.16160411393984,151.00999450683594
good,0.1924462343561117,148.61012663187805,151.05700073242187,-0.0227448793337972,0.2151911136899089,61.76148166905394,151.02999877929688
good,0.1948833796331257,148.6182513662353,151.05780029296875,-0.0162461872454266,0.2111295668785523,65.59500612224504,151.16400146484375
good,0.1926572352661253,148.62418196540438,151.05679931640626,-0.0147778652899416,0.2074351005560669,64.35057858922724,151.13999938964844
good,0.1791453209548876,148.62600428190302,151.0727996826172,-0.0226318236809434,0.2017771446358311,58.38690637764159,151.02000427246094
good,0.1736967162298981,148.62964775954765,151.09280090332032,-0.0224643427247464,0.1961610589546445,61.28483925650298,151.11000061035156
good,0.1738059845585837,148.63816030584846,151.12474060058594,-0.0178840595168486,0.1916900440754324,63.69593010353118,151.189697265625
good,0.1693498565554136,148.6401771873684,151.1234588623047,-0.0178721500160149,0.1872220065714286,62.02030522494759,151.1575927734375
good,0.1649182794816965,148.64315295017255,151.12945861816405,-0.0178429816717856,0.1827612611534822,62.4315663862693,151.1699981689453
good,0.1571737705543512,148.64510864671254,151.15345764160156,-0.0204699924793048,0.177643763033656,60.71930266986514,151.13999938964844
good,0.1453261338407685,148.64710834977262,151.1494567871094,-0.02585410335431,0.1711802371950785,57.87025678832179,151.08999633789062
good,0.1280057466580615,148.6509651723479,151.11351623535157,-0.0345395924296136,0.1625453390876751,53.54160958890096,151.00999450683594
good,0.1321226251387486,148.65743802759883,151.13199768066406,-0.0243381711591412,0.1564607962978898,62.5836113502534,151.25
good,0.1350389612977096,148.66296100533793,151.1509979248047,-0.0171374680001442,0.1521764292978538,63.067390900290086,151.26499938964844
