macd_line,future_price,sma,vwap,macd_histogram,macd_signal,rsi_14,price
0.2598793104113213,147.31500244140625,147.72099914550782,146.9583083290947,0.0174305272928414,0.2424487831184798,68.4753189036273,147.8300018310547
0.2182366535714663,147.3000030517578,147.68999938964845,146.96001656681688,-0.0193697036376107,0.2376063572090771,49.83499105009361,147.31500244140625
0.1819270804791415,147.50999450683594,147.58800048828124,146.96122312704586,-0.0445434213839485,0.22647050186309,49.4130876439642,147.3000030517578
0.1681576212765207,147.49000549316406,147.53500061035157,146.96289620792496,-0.0466503044692554,0.2148079257457762,55.13918263338907,147.50999450683594
0.1538586920781313,147.4199981689453,147.48900146484374,146.9648806723905,-0.0487593869341159,0.2026180790122472,54.506705635613656,147.49000549316406
0.1353178220610402,147.52999877929688,147.40700073242186,146.96664631699775,-0.0538402055609655,0.1891580276220058,52.24634805837035,147.4199981689453
0.1280243934197074,147.38999938964844,147.45,146.96860930691187,-0.0489069073618387,0.1769313007815461,55.37758939343947,147.52999877929688
0.1096831587752831,147.38999938964844,147.46799926757814,146.9715859872549,-0.0537985136050104,0.1634816723802936,50.81108238123765,147.38999938964844
0.0940632950649842,147.32000732421875,147.44400024414062,146.9731619725371,-0.0555347018522475,0.1495979969172317,50.81108238123765,147.38999938964844
0.0751701510973816,147.1199951171875,147.41000061035157,146.97765160926494,-0.05954227665588,0.1347124277532617,48.49252975987437,147.32000732421875
0.0435558006918199,147.1199951171875,147.35,146.97911680093492,-0.0729253016491534,0.1164811023409733,42.52137670050962,147.1199951171875
0.0182903603376871,146.97999572753906,147.26799926757812,146.97936035021763,-0.0785525936026289,0.0968429539403161,42.52137670050962,147.1199951171875
-0.0128809799725502,146.98500061035156,147.18599853515624,146.97936269016304,-0.0877791471302931,0.0748981671577428,38.657234084705024,146.97999572753906
-0.0367569285385513,147.1649932861328,147.10499877929686,146.97937877905954,-0.0893240765570354,0.052567148018484,38.871101614453366,146.98500061035156
-0.0406858835802097,147.57000732421875,147.0739959716797,146.98103356293714,-0.074602425278955,0.0339165416987452,46.14331657697475,147.1649932861328
-0.010991655761785,147.42999267578125,147.16399841308595,146.9908245918601,-0.0359265579684242,0.0249349022066392,58.19501244774345,147.57000732421875
0.001229053972878,147.24000549316406,147.2259979248047,146.99329667564763,-0.0189646785870088,0.0201937325598869,53.719634776520486,147.42999267578125
-0.0043659948936181,147.1999969482422,147.2779998779297,146.99421298412096,-0.019647781962804,0.0152817870691859,48.29262898142236,147.24000549316406
-0.0118913900974177,147.27000427246094,147.3209991455078,146.99503389866786,-0.021738541733283,0.0098471516358652,47.21098720340447,147.1999969482422
-0.0120672107314021,147.22000122070312,147.34200134277344,146.99908188315794,-0.0175314898938138,0.0054642791624117,49.3487909161981,147.27000427246094
-0.0160562913030162,147.1699981689453,147.27200012207032,146.99981275196694,-0.0172164563723423,0.0011601650693261,47.85800063352546,147.22000122070312
-0.0229875090842028,147.16000366210938,147.22000122070312,147.00017953732058,-0.0193181393228232,-0.0036693697613796,46.35009101545382,147.1699981689453
-0.0289532670468872,147.08999633789062,147.2040008544922,147.00048038616472,-0.020227117828406,-0.0087261492184811,46.03785329556154,147.16000366210938
