action,close,open,high,low,volume,price,time,macd_line,macd_signal,macd_histogram,rsi_14,vwap,action_quality
hold,147.7100067138672,147.5399932861328,148.47999572753906,147.25999450683594,167414,147.7100067138672,2026-04-10 13:30:00+00:00,0.0,0.0,0.0,50.0,147.7100067138672,good
hold,147.68499755859375,147.7100067138672,148.64999389648438,147.5,19026,147.68499755859375,2026-04-10 13:31:00+00:00,0.0,0.0,0.0,50.0,147.70745455666793,good
hold,147.77499389648438,147.57000732421875,148.0,147.46240234375,5026,147.77499389648438,2026-04-10 13:32:00+00:00,0.0,0.0,0.0,50.0,147.7092274705112,neutral
hold,148.46949768066406,147.77000427246094,148.60000610351562,147.77000427246094,9667,148.46949768066406,2026-04-10 13:33:00+00:00,0.0,0.0,0.0,50.0,147.7457681282926,neutral
hold,147.91000366210938,148.4803009033203,148.75999450683594,147.89999389648438,16841,147.91000366210938,2026-04-10 13:34:00+00:00,0.0,0.0,0.0,50.0,147.75845721334406,neutral
hold,148.0,147.99000549316406,148.17999267578125,147.82359313964844,13561,148.0,2026-04-10 13:35:00+00:00,0.0,0.0,0.0,50.0,147.77260436919454,neutral
hold,148.2050018310547,147.89500427246094,148.30999755859375,147.89500427246094,5465,148.2050018310547,2026-04-10 13:36:00+00:00,0.0,0.0,0.0,50.0,147.78257505328344,good
hold,148.52000427246094,148.35769653320312,148.55999755859375,148.25,6627,148.52000427246094,2026-04-10 13:37:00+00:00,0.0,0.0,0.0,50.0,147.8026341741341,neutral
hold,147.5500030517578,148.49000549316406,148.61000061035156,147.5500030517578,22011,147.5500030517578,2026-04-10 13:38:00+00:00,0.0,0.0,0.0,50.0,147.78170093553638,good
hold,146.77999877929688,147.55999755859375,147.5749969482422,146.75999450683594,16180,146.77999877929688,2026-04-10 13:39:00+00:00,0.0,0.0,0.0,50.0,147.72419026947546,good
hold,146.57000732421875,146.73500061035156,146.97000122070312,146.5601043701172,13462,146.57000732421875,2026-04-10 13:40:00+00:00,0.0,0.0,0.0,50.0,147.67157034665968,good
hold,147.49249267578125,146.7100067138672,147.49249267578125,146.7100067138672,8275,147.49249267578125,2026-04-10 13:41:00+00:00,0.0,0.0,0.0,50.0,147.66668863584445,good
