action,close,open,high,low,volume,price,time,macd_line,macd_signal,macd_histogram,rsi_14,vwap,action_quality
hold,144.30999755859375,145.11000061035156,145.4326934814453,143.86000061035156,200942,144.30999755859375,2026-04-09 13:30:00+00:00,0.0,0.0,0.0,50.0,144.30999755859375,neutral
hold,144.16819763183594,144.30999755859375,144.77000427246094,143.95660400390625,10373,144.16819763183594,2026-04-09 13:31:00+00:00,0.0,0.0,0.0,50.0,144.30303690440329,good
hold,143.34500122070312,144.48460388183594,144.48460388183594,143.14999389648438,10707,143.34500122070312,2026-04-09 13:32:00+00:00,0.0,0.0,0.0,50.0,144.25683568080663,good
hold,143.01170349121094,143.0,143.44000244140625,142.8300018310547,12233,143.01170349121094,2026-04-09 13:33:00+00:00,0.0,0.0,0.0,50.0,144.19181379407922,good
hold,142.9788055419922,143.0,143.0800018310547,142.72999572753906,12774,142.9788055419922,2026-04-09 13:34:00+00:00,0.0,0.0,0.0,50.0,144.1290884970001,good
hold,143.2100067138672,142.77000427246094,143.2100067138672,142.67999267578125,13508,143.2100067138672,2026-04-09 13:35:00+00:00,0.0,0.0,0.0,50.0,144.081437081936,good
hold,143.88499450683594,143.17999267578125,143.88499450683594,143.1199951171875,15991,143.88499450683594,2026-04-09 13:36:00+00:00,0.0,0.0,0.0,50.0,144.07007724416758,good
hold,143.55999755859375,143.91000366210938,144.09500122070312,143.5200958251953,6645,143.55999755859375,2026-04-09 13:37:00+00:00,0.0,0.0,0.0,50.0,144.05810760189718,good
hold,143.68499755859375,143.72000122070312,143.97000122070312,143.5500030517578,14868,143.68499755859375,2026-04-09 13:38:00+00:00,0.0,0.0,0.0,50.0,144.03949472607192,good
hold,143.22000122070312,143.69500732421875,143.82000732421875,143.02999877929688,22171,143.22000122070312,2026-04-09 13:39:00+00:00,0.0,0.0,0.0,50.0,143.98275422132028,neutral
hold,143.27999877929688,143.24354553222656,143.4199981689453,142.96499633789062,17018,143.27999877929688,2026-04-09 13:40:00+00:00,0.0,0.0,0.0,50.0,143.94729031801288,neutral
hold,143.67999267578125,143.35000610351562,143.80999755859375,143.2200927734375,12493,143.67999267578125,2026-04-09 13:41:00+00:00,0.0,0.0,0.0,50.0,143.93774176260072,good
