action,close,open,high,low,volume,price,time,sma_5,sma_10,sma_20,sma_50,ema_5,ema_9,ema_12,ema_21,ema_26,rsi_7,rsi_14,rsi_21,roc_5,roc_10,roc_14,bb_20,20,2.0,atr_7,atr_14,atr_21,vwap,vwma_5,vwma_10,vwma_20,volume_avg_5,volume_avg_10,volume_avg_20,mfi_14,macd_12_26_9,12,26,stoch_14_3_3,14,cci_14,adx_14,typical_price
hold,518.1900024414062,517.9600219726562,518.469970703125,517.6799926757812,76643,518.1900024414062,2025-10-02 13:40:00+00:00,519.3889892578125,519.4614868164062,0.0,0.0,518.8857485673066,519.0083900282118,0.0,0.0,0.0,52.0922479173485,50.0,50.0,-0.5469782945883541,0.16914259123948508,0.0,0.0,0.0,0.0,1.3662287937422375,0.0,0.0,518.6279182935594,519.352070269703,519.6511763645877,518.6279182935594,79043.2,99456.2,0.0,69.11042616380689,0.0,0.0,0.0,19.102048280907095,10.48268644692091,0.0,0.0,518.1133219401041
hold,517.885009765625,518.280029296875,518.2899780273438,517.8300170898438,36545,517.885009765625,2025-10-02 13:41:00+00:00,518.6839965820312,519.4339904785156,0.0,0.0,518.5521689667461,518.7837139756945,519.1512400309244,0.0,0.0,49.129456261845476,50.0,50.0,-0.6760444871523688,-0.05306534529048889,0.0,0.0,0.0,0.0,1.2367619571362034,0.0,0.0,518.6128873525234,518.6721370909208,519.782057387085,518.6128873525234,68823.4,90811.9,0.0,66.66849488341614,0.0,0.0,0.0,11.64863365237897,11.334941031974653,0.0,0.0,518.0016682942709
hold,518.02001953125,517.8099975585938,518.1900024414062,517.510009765625,46972,518.02001953125,2025-10-02 13:42:00+00:00,518.30400390625,519.456494140625,0.0,0.0,518.3747858215808,518.6309750868056,518.9772061078976,0.0,0.0,50.58104676763849,50.0,50.0,-0.365433805462055,0.04346056422350399,0.0,0.0,0.0,0.0,1.15722348837121,0.0,0.0,518.5978604251604,518.2554770480028,519.7319796116058,518.5978604251604,62318.8,93705.4,0.0,63.7727745412379,0.0,0.0,0.0,53.12817904374364,27.95962032567657,0.0,0.0,517.9066772460938
hold,517.8300170898438,518.010009765625,518.010009765625,517.614990234375,31547,517.8300170898438,2025-10-02 13:43:00+00:00,517.9700073242187,519.235498046875,0.0,0.0,518.1931962443351,518.4707834874133,518.8007154897355,0.0,0.0,48.31733315388873,50.0,50.0,-0.3214596554679981,-0.42495981672082145,0.0,0.0,0.0,0.0,1.0497671753003228,1.2111554827008928,0.0,518.5850083503144,517.9944376196031,519.5380790249594,518.5850083503144,58512.2,71394.6,0.0,61.9654728089579,0.0,0.0,0.0,41.02824947178966,35.268354055970754,-64.35745103138487,0.0,517.8183390299479
hold,517.8800048828125,517.8300170898438,518.1300048828125,517.5449829101562,34503,517.8800048828125,2025-10-02 13:44:00+00:00,517.9610107421875,518.9599975585937,0.0,0.0,518.0887991238276,518.3526277664932,518.659067704055,0.0,0.0,49.01766672996935,53.05243581542277,50.0,-0.008685217206440542,-0.5291624326325508,0.10921825942410109,0.0,0.0,0.0,0.9833750034940267,1.1664316605548468,0.0,518.5723343923444,518.0079472792022,519.2475476464214,518.5723343923444,45242.0,63295.8,0.0,63.108989850916146,0.0,0.0,0.0,54.41163270801544,49.52268707451625,-64.74351871716247,0.7794498099207239,517.8516642252604
hold,518.219970703125,517.8049926757812,518.2750244140625,517.5499877929688,0,518.219970703125,2025-10-02 13:45:00+00:00,517.9670043945313,518.6779968261719,0.0,0.0,518.1325229835934,518.3260963538196,518.5915143192965,0.0,0.0,53.96700716585988,54.838964693206016,50.0,0.005783257410902794,-0.5412266703402091,0.011578964355283147,0.0,0.0,0.0,0.9464695202939871,1.1349034434504828,0.0,518.5723343923444,517.9146562872266,518.9574366318747,518.5723343923444,29913.4,54478.3,0.0,58.68105161634437,0.0,0.0,0.0,92.45882451300058,62.63290223093522,-57.15135801227235,2.7025263278108094,518.0149943033854
hold,519.094970703125,518.2000122070312,519.1400146484375,518.1099853515625,597794,519.094970703125,2025-10-02 13:46:00+00:00,518.2089965820312,518.4464965820313,0.0,0.0,518.453338890104,518.4798712236807,518.6689691475779,0.0,0.0,64.35711501851881,59.147889852256945,50.0,0.23363505694972367,-0.443988907125209,0.25106226129547377,0.0,0.0,0.0,0.9584066312341318,1.1274124329808053,0.0,518.6964587590236,518.9088211738773,518.8316153071779,518.6964587590236,142163.2,105493.3,0.0,73.62968158464483,0.0,0.0,0.0,97.17598438755596,81.348813869524,-19.878052273879582,12.78507761715693,518.7816569010416
hold,519.0800170898438,519.030029296875,519.2000122070312,518.8699951171875,54864,519.0800170898438,2025-10-02 13:47:00+00:00,518.42099609375,518.3625,0.0,0.0,518.6622316233506,518.5999003969133,518.7322072925418,0.0,0.0,64.06879005331925,59.04420743012752,50.0,0.20462482503145898,-0.16155674871562853,-0.18459368088226577,0.0,0.0,0.0,0.8686366967497916,1.07045562275673,0.0,518.7046407736228,518.9799784220102,518.7608676359179,518.7046407736228,143741.6,103030.2,0.0,69.86262904892209,0.0,0.0,0.0,92.72767625952504,94.12082838669386,-1.0670620627013228,17.354900282377475,519.0500081380209
hold,518.3400268554688,519.0999755859375,519.0999755859375,518.3300170898438,56239,518.3400268554688,2025-10-02 13:48:00+00:00,518.522998046875,518.2465026855468,0.0,0.0,518.5548300340567,518.5479256886244,518.6718718406845,0.0,0.0,50.90278884118004,53.99966827424812,50.0,0.09848980337045873,-0.22328645708012512,-0.44080456886473807,0.0,0.0,0.0,0.8545398109417857,1.0489915422808027,0.0,518.6968385563569,518.9803652850652,518.7019339698562,518.6968385563569,148680.0,103596.1,0.0,64.33506216092957,0.0,0.0,0.0,21.10420516266308,70.33595526991469,-22.468047155099644,47.25581895393216,518.5900065104166
hold,517.77001953125,518.3499755859375,518.4650268554688,517.77001953125,52726,517.77001953125,2025-10-02 13:49:00+00:00,518.5010009765625,518.231005859375,518.8024963378906,0.0,518.2932265331212,518.3923444571496,518.5331253315408,0.0,0.0,42.96771666644598,50.42581854328185,50.0,-0.021237613062004165,-0.02992098573562081,-0.6275830327787526,521.1793968627112,518.8024963378906,516.42559581307,0.8317494556956377,1.0237069552763705,0.0,518.6786104964731,518.9464233541404,518.7315159022617,518.6786104964731,152324.6,98783.3,134044.6,59.326527954502616,0.0,0.0,0.0,0.0,37.943960474062706,-57.985277719839885,51.9913885898816,518.0016886393229
hold,517.6649780273438,517.77001953125,517.77001953125,517.344970703125,56034,517.6649780273438,2025-10-02 13:50:00+00:00,518.3900024414063,518.1785034179687,518.8199951171875,0.0,518.0838103645287,518.2468711711884,518.3995642078181,518.7483287992932,0.0,41.57436042996614,49.77209177647168,50.0,-0.10709596448555071,-0.10131890070995078,-0.7182438599327315,521.1576634509627,518.8199951171875,516.4823267834124,0.7736493660426894,0.980945660479844,1.0245855422247023,518.657858060428,518.8586059595095,518.7126379927982,519.188446567293,163531.4,96722.4,98089.3,53.91340986415326,0.0,0.0,0.0,18.233984836892258,13.11272999985178,-92.33176415265245,62.54934163137119,517.5933227539062
